AK-47 | Aquamarine Revenge,Battle-Scarred,False,53,47
Sawed-Off | Brake Light,Factory New,False,349,799
Sawed-Off | Brake Light,Minimal Wear,False,10,53
Sawed-Off | Copper,Battle-Scarred,False,0,6
Sawed-Off | Copper,Factory New,False,1,4
Sawed-Off | Copper,Field-Tested,False,1,13
Sawed-Off | Copper,Minimal Wear,False,1,13
Sawed-Off | Copper,Well-Worn,False,0,9
Sawed-Off | Devourer,Battle-Scarred,False,42,73
Sawed-Off | Devourer,Battle-Scarred,True,0,10
Sawed-Off | Devourer,Factory New,False,18,39
Sawed-Off | Devourer,Factory New,True,5,10
Sawed-Off | Devourer,Field-Tested,False,117,78
Sawed-Off | Devourer,Field-Tested,True,4,27
Sawed-Off | Devourer,Minimal Wear,False,64,47
Sawed-Off | Devourer,Minimal Wear,True,5,8
Sawed-Off | Devourer,Well-Worn,False,7,15
Sawed-Off | Devourer,Well-Worn,True,2,7
Sawed-Off | First Class,Battle-Scarred,False,0,9
Sawed-Off | First Class,Factory New,False,2,15
Sawed-Off | First Class,Field-Tested,False,0,8
Sawed-Off | First Class,Minimal Wear,False,0,9
Sawed-Off | First Class,Well-Worn,False,0,9
Sawed-Off | Forest DDPAT,Battle-Scarred,False,590,7419
Sawed-Off | Forest DDPAT,Factory New,False,38,269
Sawed-Off | Forest DDPAT,Field-Tested,False,2528,27636
Sawed-Off | Forest DDPAT,Minimal Wear,False,858,5798
Sawed-Off | Forest DDPAT,Well-Worn,False,409,5186
Sawed-Off | Fubar,Battle-Scarred,False,409,1948
Sawed-Off | Fubar,Battle-Scarred,True,96,473
Sawed-Off | Fubar,Well-Worn,False,46,195
Sawed-Off | Fubar,Well-Worn,True,2,37
Sawed-Off | Full Stop,Battle-Scarred,False,51,309
Sawed-Off | Full Stop,Factory New,False,134,688
Sawed-Off | Full Stop,Field-Tested,False,427,930
Sawed-Off | Full Stop,Minimal Wear,False,231,791
Sawed-Off | Full Stop,Well-Worn,False,29,208
Sawed-Off | Highwayman,Battle-Scarred,False,7,178
Sawed-Off | Highwayman,Battle-Scarred,True,2,32
Sawed-Off | Highwayman,Factory New,False,6,37
Sawed-Off | Highwayman,Factory New,True,2,20
Sawed-Off | Highwayman,Field-Tested,False,37,170
Sawed-Off | Highwayman,Field-Tested,True,9,32
Sawed-Off | Highwayman,Minimal Wear,False,21,59
Sawed-Off | Highwayman,Minimal Wear,True,5,16
Sawed-Off | Highwayman,Well-Worn,False,5,107
Sawed-Off | Highwayman,Well-Worn,True,0,40
Sawed-Off | Irradiated Alert,Battle-Scarred,False,0,68
Sawed-Off | Irradiated Alert,Factory New,False,0,23
Sawed-Off | Irradiated Alert,Field-Tested,False,5,142
Sawed-Off | Irradiated Alert,Minimal Wear,False,2,174
Sawed-Off | Irradiated Alert,Well-Worn,False,2,59
Sawed-Off | Jungle Thicket,Battle-Scarred,False,13,394
Sawed-Off | Jungle Thicket,Factory New,False,195,1187
Sawed-Off | Jungle Thicket,Field-Tested,False,239,2098
Sawed-Off | Jungle Thicket,Minimal Wear,False,158,1457
Sawed-Off | Jungle Thicket,Well-Worn,False,22,371
Sawed-Off | Limelight,Battle-Scarred,False,91,141
Sawed-Off | Limelight,Battle-Scarred,True,25,27
Sawed-Off | Limelight,Factory New,False,17,54
Sawed-Off | Limelight,Factory New,True,5,13
Sawed-Off | Limelight,Field-Tested,False,221,438
Sawed-Off | Limelight,Field-Tested,True,31,39
Sawed-Off | Limelight,Minimal Wear,False,99,133
Sawed-Off | Limelight,Minimal Wear,True,18,20
Sawed-Off | Limelight,Well-Worn,False,79,231
Sawed-Off | Limelight,Well-Worn,True,30,73
Sawed-Off | Morris,Battle-Scarred,False,242,1582
Sawed-Off | Morris,Battle-Scarred,True,61,229
Sawed-Off | Morris,Factory New,False,67,323
Sawed-Off | Morris,Factory New,True,10,85
Sawed-Off | Morris,Field-Tested,False,538,1994
Sawed-Off | Morris,Field-Tested,True,144,496
Sawed-Off | Morris,Minimal Wear,False,472,1213
Sawed-Off | Morris,Minimal Wear,True,87,214
Sawed-Off | Morris,Well-Worn,False,363,2232
Sawed-Off | Morris,Well-Worn,True,61,354
Sawed-Off | Mosaico,Battle-Scarred,False,0,21
Sawed-Off | Mosaico,Factory New,False,0,10
Sawed-Off | Mosaico,Field-Tested,False,7,78
Sawed-Off | Mosaico,Minimal Wear,False,0,45
Sawed-Off | Mosaico,Well-Worn,False,0,31
Sawed-Off | Orange DDPAT,Battle-Scarred,False,0,20
Sawed-Off | Orange DDPAT,Battle-Scarred,True,0,8
Sawed-Off | Orange DDPAT,Factory New,False,0,9
Sawed-Off | Orange DDPAT,Factory New,True,0,4
Sawed-Off | Orange DDPAT,Field-Tested,False,4,37
Sawed-Off | Orange DDPAT,Field-Tested,True,1,48
Sawed-Off | Orange DDPAT,Minimal Wear,False,1,54
Sawed-Off | Orange DDPAT,Minimal Wear,True,0,32
Sawed-Off | Orange DDPAT,Well-Worn,False,0,18
Sawed-Off | Orange DDPAT,Well-Worn,True,0,15
Sawed-Off | Origami,Battle-Scarred,False,44,298
Sawed-Off | Origami,Battle-Scarred,True,21,76
Sawed-Off | Origami,Factory New,False,186,506
Sawed-Off | Origami,Factory New,True,44,262
Sawed-Off | Origami,Field-Tested,False,475,1310
Sawed-Off | Origami,Field-Tested,True,119,334
Sawed-Off | Origami,Minimal Wear,False,323,517
Sawed-Off | Origami,Minimal Wear,True,56,270
Sawed-Off | Origami,Well-Worn,False,51,243
Sawed-Off | Origami,Well-Worn,True,9,156
Sawed-Off | Rust Coat,Battle-Scarred,False,2,47
Sawed-Off | Rust Coat,Factory New,False,2,42
Sawed-Off | Rust Coat,Field-Tested,False,15,113
Sawed-Off | Rust Coat,Minimal Wear,False,6,52
Sawed-Off | Rust Coat,Well-Worn,False,0,29
Sawed-Off | Sage Spray,Battle-Scarred,False,28,153
Sawed-Off | Sage Spray,Factory New,False,0,25
Sawed-Off | Sage Spray,Field-Tested,False,87,251
Sawed-Off | Sage Spray,Minimal Wear,False,33,73
Sawed-Off | Sage Spray,Well-Worn,False,10,174
Sawed-Off | Serenity,Battle-Scarred,False,4,61
Sawed-Off | Serenity,Battle-Scarred,True,1,18
Sawed-Off | Serenity,Factory New,False,46,117
Sawed-Off | Serenity,Factory New,True,8,34
Sawed-Off | Serenity,Field-Tested,False,51,74
Sawed-Off | Serenity,Field-Tested,True,8,49
Sawed-Off | Serenity,Minimal Wear,False,36,68
Sawed-Off | Serenity,Minimal Wear,True,13,32
Sawed-Off | Serenity,Well-Worn,False,4,44
Sawed-Off | Serenity,Well-Worn,True,1,33
Sawed-Off | Snake Camo,Battle-Scarred,False,220,2207
Sawed-Off | Snake Camo,Factory New,False,10,131
Sawed-Off | Snake Camo,Field-Tested,False,1425,5073
Sawed-Off | Snake Camo,Minimal Wear,False,352,1081
Sawed-Off | Snake Camo,Well-Worn,False,127,1623
Sawed-Off | The Kraken,Factory New,False,15,59
Sawed-Off | The Kraken,Factory New,True,0,12
Sawed-Off | The Kraken,Field-Tested,False,19,52
Sawed-Off | The Kraken,Field-Tested,True,3,6
Sawed-Off | The Kraken,Minimal Wear,False,15,51
Sawed-Off | The Kraken,Minimal Wear,True,3,7
Sawed-Off | The Kraken,Well-Worn,False,0,6
Sawed-Off | The Kraken,Well-Worn,True,0,4
Sawed-Off | Wasteland Princess,Battle-Scarred,False,30,93
Sawed-Off | Wasteland Princess,Battle-Scarred,True,6,25
Sawed-Off | Wasteland Princess,Factory New,False,19,83
Sawed-Off | Wasteland Princess,Factory New,True,12,35
Sawed-Off | Wasteland Princess,Field-Tested,False,194,223
Sawed-Off | Wasteland Princess,Field-Tested,True,19,45
Sawed-Off | Wasteland Princess,Minimal Wear,False,92,132
Sawed-Off | Wasteland Princess,Minimal Wear,True,11,25
Sawed-Off | Wasteland Princess,Well-Worn,False,22,52
Sawed-Off | Wasteland Princess,Well-Worn,True,4,19
Sawed-Off | Yorick,Battle-Scarred,False,137,407
Sawed-Off | Yorick,Battle-Scarred,True,16,83
Sawed-Off | Yorick,Factory New,False,10,181
Sawed-Off | Yorick,Factory New,True,3,30
Sawed-Off | Yorick,Field-Tested,False,123,508
Sawed-Off | Yorick,Field-Tested,True,18,220
Sawed-Off | Yorick,Minimal Wear,False,55,222
Sawed-Off | Yorick,Minimal Wear,True,13,87
Sawed-Off | Yorick,Well-Worn,False,129,416
Sawed-Off | Yorick,Well-Worn,True,26,158
Sawed-Off | Zander,Battle-Scarred,False,373,1556
Sawed-Off | Zander,Battle-Scarred,True,168,285
Sawed-Off | Zander,Factory New,False,23,114
Sawed-Off | Zander,Factory New,True,2,60
Sawed-Off | Zander,Field-Tested,False,575,2190
Sawed-Off | Zander,Field-Tested,True,161,429
Sawed-Off | Zander,Minimal Wear,False,135,534
Sawed-Off | Zander,Minimal Wear,True,24,94
Sawed-Off | Zander,Well-Worn,False,196,983
Sawed-Off | Zander,Well-Worn,True,47,210
Tec-9 | Army Mesh,Battle-Scarred,False,371,4742
Tec-9 | Army Mesh,Factory New,False,832,4332
Tec-9 | Army Mesh,Field-Tested,False,2512,26020
Tec-9 | Army Mesh,Minimal Wear,False,1244,10678
Tec-9 | Army Mesh,Well-Worn,False,238,2575
Tec-9 | Avalanche,Battle-Scarred,False,25,94
Tec-9 | Avalanche,Battle-Scarred,True,5,40
Tec-9 | Avalanche,Factory New,False,16,51
Tec-9 | Avalanche,Factory New,True,2,31
Tec-9 | Avalanche,Field-Tested,False,76,172
Tec-9 | Avalanche,Field-Tested,True,10,88
Tec-9 | Avalanche,Minimal Wear,False,43,83
Tec-9 | Avalanche,Minimal Wear,True,5,39
Tec-9 | Avalanche,Well-Worn,False,51,126
Tec-9 | Avalanche,Well-Worn,True,8,59
Tec-9 | Bamboo Forest,Battle-Scarred,False,22,102
Tec-9 | Bamboo Forest,Factory New,False,53,192
Tec-9 | Bamboo Forest,Field-Tested,False,132,326
Tec-9 | Bamboo Forest,Minimal Wear,False,73,157
Tec-9 | Bamboo Forest,Well-Worn,False,27,77
Tec-9 | Bamboozle,Battle-Scarred,False,95,226
Tec-9 | Bamboozle,Battle-Scarred,True,24,79
Tec-9 | Bamboozle,Factory New,False,56,140
Tec-9 | Bamboozle,Factory New,True,12,44
Tec-9 | Bamboozle,Field-Tested,False,767,1695
Tec-9 | Bamboozle,Field-Tested,True,102,210
Tec-9 | Bamboozle,Minimal Wear,False,239,247
Tec-9 | Bamboozle,Minimal Wear,True,35,75
Tec-9 | Bamboozle,Well-Worn,False,40,63
Tec-9 | Bamboozle,Well-Worn,True,9,50
Tec-9 | Blue Titanium,Factory New,False,36,167
Tec-9 | Blue Titanium,Factory New,True,12,140
Tec-9 | Brass,Battle-Scarred,False,6,46
Tec-9 | Brass,Factory New,False,0,11
Tec-9 | Brass,Field-Tested,False,16,72
Tec-9 | Brass,Minimal Wear,False,7,48
Tec-9 | Brass,Well-Worn,False,10,90
Tec-9 | Cracked Opal,Battle-Scarred,False,293,1632
Tec-9 | Cracked Opal,Battle-Scarred,True,77,301
Tec-9 | Cracked Opal,Factory New,False,61,240
Tec-9 | Cracked Opal,Factory New,True,16,143
Tec-9 | Cracked Opal,Field-Tested,False,447,2479
Tec-9 | Cracked Opal,Field-Tested,True,187,336
Tec-9 | Cracked Opal,Minimal Wear,False,400,1628
Tec-9 | Cracked Opal,Minimal Wear,True,107,145
Tec-9 | Cracked Opal,Well-Worn,False,339,1739
Tec-9 | Cracked Opal,Well-Worn,True,145,364
Tec-9 | Cut Out,Battle-Scarred,False,3,41
Tec-9 | Cut Out,Battle-Scarred,True,1,18
Tec-9 | Cut Out,Factory New,False,1,33
Tec-9 | Cut Out,Factory New,True,0,12
Tec-9 | Cut Out,Field-Tested,False,28,83
Tec-9 | Cut Out,Field-Tested,True,4,43
Tec-9 | Cut Out,Minimal Wear,False,9,51
Tec-9 | Cut Out,Minimal Wear,True,2,20
Tec-9 | Cut Out,Well-Worn,False,12,49
Tec-9 | Cut Out,Well-Worn,True,4,32
Tec-9 | Decimator,Battle-Scarred,False,21,34
Tec-9 | Decimator,Battle-Scarred,True,5,11
Tec-9 | Decimator,Factory New,False,8,36
Tec-9 | Decimator,Factory New,True,1,9
Tec-9 | Decimator,Field-Tested,False,113,73
Tec-9 | Decimator,Field-Tested,True,16,22
Tec-9 | Decimator,Minimal Wear,False,41,39
Tec-9 | Decimator,Minimal Wear,True,4,13
Tec-9 | Decimator,Well-Worn,False,9,24
Tec-9 | Decimator,Well-Worn,True,2,6
Tec-9 | Flash Out,Battle-Scarred,False,197,857
Tec-9 | Flash Out,Battle-Scarred,True,50,135
Tec-9 | Flash Out,Factory New,False,152,484
Tec-9 | Flash Out,Factory New,True,41,146
Tec-9 | Flash Out,Field-Tested,False,946,2477
Tec-9 | Flash Out,Field-Tested,True,191,498
Tec-9 | Flash Out,Minimal Wear,False,410,888
Tec-9 | Flash Out,Minimal Wear,True,120,105
Tec-9 | Flash Out,Well-Worn,False,73,308
Tec-9 | Flash Out,Well-Worn,True,23,57
Tec-9 | Fubar,Battle-Scarred,False,1175,3238
Tec-9 | Fubar,Battle-Scarred,True,339,455
Tec-9 | Fubar,Field-Tested,False,1250,3803
Tec-9 | Fubar,Field-Tested,True,305,374
Tec-9 | Fubar,Minimal Wear,False,29,25
Tec-9 | Fubar,Minimal Wear,True,4,16
Tec-9 | Fubar,Well-Worn,False,438,1052
Tec-9 | Fubar,Well-Worn,True,101,201
Tec-9 | Fuel Injector,Battle-Scarred,False,70,112
Tec-9 | Fuel Injector,Battle-Scarred,True,11,45
Tec-9 | Fuel Injector,Factory New,False,22,68
Tec-9 | Fuel Injector,Factory New,True,0,20
Tec-9 | Fuel Injector,Field-Tested,False,195,213
Tec-9 | Fuel Injector,Field-Tested,True,20,51
Tec-9 | Fuel Injector,Minimal Wear,False,89,104
Tec-9 | Fuel Injector,Minimal Wear,True,13,34
Tec-9 | Fuel Injector,Well-Worn,False,86,139
Tec-9 | Fuel Injector,Well-Worn,True,25,41
Tec-9 | Groundwater,Battle-Scarred,False,714,9199
Tec-9 | Groundwater,Factory New,False,32,213
Tec-9 | Groundwater,Field-Tested,False,3898,36116
Tec-9 | Groundwater,Minimal Wear,False,1054,4305
Tec-9 | Groundwater,Well-Worn,False,447,5543
Tec-9 | Hades,Battle-Scarred,False,0,52
Tec-9 | Hades,Factory New,False,2,57
Tec-9 | Hades,Field-Tested,False,9,60
Tec-9 | Hades,Minimal Wear,False,7,37
Tec-9 | Hades,Well-Worn,False,1,46
Tec-9 | Ice Cap,Battle-Scarred,False,29,188
Tec-9 | Ice Cap,Battle-Scarred,True,12,74
Tec-9 | Ice Cap,Factory New,False,310,489
Tec-9 | Ice Cap,Factory New,True,58,134
Tec-9 | Ice Cap,Field-Tested,False,550,1483
Tec-9 | Ice Cap,Field-Tested,True,129,214
Tec-9 | Ice Cap,Minimal Wear,False,365,725
Tec-9 | Ice Cap,Minimal Wear,True,88,133
Tec-9 | Ice Cap,Well-Worn,False,77,225
Tec-9 | Ice Cap,Well-Worn,True,23,83
Tec-9 | Isaac,Battle-Scarred,False,57,69
Tec-9 | Isaac,Battle-Scarred,True,31,137
Tec-9 | Isaac,Factory New,False,14,104
Tec-9 | Isaac,Factory New,True,6,28
Tec-9 | Isaac,Field-Tested,False,164,144
Tec-9 | Isaac,Field-Tested,True,54,169
Tec-9 | Isaac,Minimal Wear,False,132,291
Tec-9 | Isaac,Minimal Wear,True,32,105
Tec-9 | Isaac,Well-Worn,False,113,154
Tec-9 | Isaac,Well-Worn,True,52,187
Tec-9 | Jambiya,Battle-Scarred,False,55,221
Tec-9 | Jambiya,Battle-Scarred,True,15,147
Tec-9 | Jambiya,Factory New,False,26,95
Tec-9 | Jambiya,Factory New,True,4,55
Tec-9 | Jambiya,Field-Tested,False,119,222
Tec-9 | Jambiya,Field-Tested,True,50,147
Tec-9 | Jambiya,Minimal Wear,False,96,203
Tec-9 | Jambiya,Minimal Wear,True,32,90
Tec-9 | Jambiya,Well-Worn,False,121,299
Tec-9 | Jambiya,Well-Worn,True,39,167
Tec-9 | Nuclear Threat,Battle-Scarred,False,3,19
Tec-9 | Nuclear Threat,Factory New,False,0,1
Tec-9 | Nuclear Threat,Field-Tested,False,3,39
Tec-9 | Nuclear Threat,Minimal Wear,False,2,17
Tec-9 | Nuclear Threat,Well-Worn,False,1,11
Tec-9 | Orange Murano,Battle-Scarred,False,47,392
Tec-9 | Orange Murano,Factory New,False,13,116
Tec-9 | Orange Murano,Field-Tested,False,84,549
Tec-9 | Orange Murano,Minimal Wear,False,60,258
Tec-9 | Orange Murano,Well-Worn,False,45,181
Tec-9 | Ossified,Factory New,False,59,183
Tec-9 | Ossified,Minimal Wear,False,0,29
Tec-9 | Re-Entry,Factory New,False,89,220
Tec-9 | Re-Entry,Factory New,True,15,51
Tec-9 | Re-Entry,Field-Tested,False,130,332
Tec-9 | Re-Entry,Field-Tested,True,14,98
Tec-9 | Re-Entry,Minimal Wear,False,173,210
Tec-9 | Re-Entry,Minimal Wear,True,17,84
Tec-9 | Re-Entry,Well-Worn,False,20,67
Tec-9 | Re-Entry,Well-Worn,True,5,27
Tec-9 | Red Quartz,Factory New,False,678,2440
Tec-9 | Red Quartz,Field-Tested,False,1161,3000
Tec-9 | Red Quartz,Minimal Wear,False,901,2775
Tec-9 | Red Quartz,Well-Worn,False,20,130
Tec-9 | Remote Control,Battle-Scarred,False,8,49
Tec-9 | Remote Control,Factory New,False,3,10
Tec-9 | Remote Control,Field-Tested,False,22,43
Tec-9 | Remote Control,Minimal Wear,False,8,28
Tec-9 | Remote Control,Well-Worn,False,11,54
Tec-9 | Rust Leaf,Battle-Scarred,False,1,95
Tec-9 | Rust Leaf,Factory New,False,40,308
Tec-9 | Rust Leaf,Field-Tested,False,73,501
Tec-9 | Rust Leaf,Minimal Wear,False,71,318
Tec-9 | Rust Leaf,Well-Worn,False,6,40
Tec-9 | Sandstorm,Battle-Scarred,False,80,343
Tec-9 | Sandstorm,Battle-Scarred,True,49,243
Tec-9 | Sandstorm,Field-Tested,False,666,1931
Tec-9 | Sandstorm,Field-Tested,True,255,963
Tec-9 | Sandstorm,Minimal Wear,False,66,85
Tec-9 | Sandstorm,Minimal Wear,True,28,109
Tec-9 | Sandstorm,Well-Worn,False,91,143
Tec-9 | Sandstorm,Well-Worn,True,24,67
Tec-9 | Snek-9,Battle-Scarred,False,133,632
Tec-9 | Snek-9,Battle-Scarred,True,26,123
Tec-9 | Snek-9,Factory New,False,38,141
Tec-9 | Snek-9,Factory New,True,13,57
Tec-9 | Snek-9,Field-Tested,False,284,1149
Tec-9 | Snek-9,Field-Tested,True,90,101
Tec-9 | Snek-9,Minimal Wear,False,218,661
Tec-9 | Snek-9,Minimal Wear,True,45,105
Tec-9 | Snek-9,Well-Worn,False,214,916
Tec-9 | Snek-9,Well-Worn,True,41,104
Tec-9 | Terrace,Battle-Scarred,False,0,8
Tec-9 | Terrace,Factory New,False,0,6
Tec-9 | Terrace,Field-Tested,False,3,6
Tec-9 | Terrace,Minimal Wear,False,4,5
Tec-9 | Terrace,Well-Worn,False,2,1
Tec-9 | Titanium Bit,Factory New,False,31,53
Tec-9 | Titanium Bit,Factory New,True,2,41
Tec-9 | Titanium Bit,Field-Tested,False,2,12
Tec-9 | Titanium Bit,Field-Tested,True,0,13
Tec-9 | Titanium Bit,Minimal Wear,False,4,53
Tec-9 | Titanium Bit,Minimal Wear,True,4,25
Tec-9 | Tornado,Battle-Scarred,False,14,6
Tec-9 | Tornado,Factory New,False,0,26
Tec-9 | Tornado,Field-Tested,False,3,133
Tec-9 | Tornado,Minimal Wear,False,2,62
Tec-9 | Tornado,Well-Worn,False,0,51
Tec-9 | Toxic,Battle-Scarred,False,13,30
Tec-9 | Toxic,Factory New,False,20,109
Tec-9 | Toxic,Field-Tested,False,33,116
Tec-9 | Toxic,Minimal Wear,False,19,57
Tec-9 | Toxic,Well-Worn,False,5,27
Tec-9 | Urban DDPAT,Battle-Scarred,False,596,7357
Tec-9 | Urban DDPAT,Factory New,False,66,368
Tec-9 | Urban DDPAT,Field-Tested,False,2884,28647
Tec-9 | Urban DDPAT,Minimal Wear,False,986,5564
Tec-9 | Urban DDPAT,Well-Worn,False,547,5580
Tec-9 | VariCamo,Battle-Scarred,False,142,1158
Tec-9 | VariCamo,Factory New,False,316,1080
Tec-9 | VariCamo,Field-Tested,False,1123,4220
Tec-9 | VariCamo,Minimal Wear,False,622,1469
Tec-9 | VariCamo,Well-Worn,False,69,639
UMP-45 | Arctic Wolf,Battle-Scarred,False,125,326
UMP-45 | Arctic Wolf,Battle-Scarred,True,15,51
UMP-45 | Arctic Wolf,Factory New,False,72,192
UMP-45 | Arctic Wolf,Factory New,True,10,83
UMP-45 | Arctic Wolf,Field-Tested,False,819,1030
UMP-45 | Arctic Wolf,Field-Tested,True,99,107
UMP-45 | Arctic Wolf,Minimal Wear,False,323,508
UMP-45 | Arctic Wolf,Minimal Wear,True,47,98
UMP-45 | Arctic Wolf,Well-Worn,False,64,231
UMP-45 | Arctic Wolf,Well-Worn,True,10,84
UMP-45 | Blaze,Factory New,False,40,104
UMP-45 | Blaze,Minimal Wear,False,1,16
UMP-45 | Bone Pile,Factory New,False,0,17
UMP-45 | Bone Pile,Factory New,True,0,8
UMP-45 | Bone Pile,Field-Tested,False,17,82
UMP-45 | Bone Pile,Field-Tested,True,6,92
UMP-45 | Bone Pile,Minimal Wear,False,11,58
UMP-45 | Bone Pile,Minimal Wear,True,4,68
UMP-45 | Briefing,Battle-Scarred,False,268,1207
UMP-45 | Briefing,Battle-Scarred,True,101,491
UMP-45 | Briefing,Factory New,False,47,210
UMP-45 | Briefing,Factory New,True,9,110
UMP-45 | Briefing,Field-Tested,False,530,1667
UMP-45 | Briefing,Field-Tested,True,174,478
UMP-45 | Briefing,Minimal Wear,False,476,1243
UMP-45 | Briefing,Minimal Wear,True,123,277
UMP-45 | Briefing,Well-Worn,False,435,1750
UMP-45 | Briefing,Well-Worn,True,149,439
UMP-45 | Carbon Fiber,Factory New,False,2027,8870
UMP-45 | Carbon Fiber,Minimal Wear,False,305,1099
UMP-45 | Corporal,Battle-Scarred,False,88,479
UMP-45 | Corporal,Battle-Scarred,True,40,190
UMP-45 | Corporal,Factory New,False,20,79
UMP-45 | Corporal,Factory New,True,5,58
UMP-45 | Corporal,Field-Tested,False,483,914
UMP-45 | Corporal,Field-Tested,True,106,459
UMP-45 | Corporal,Minimal Wear,False,149,487
UMP-45 | Corporal,Minimal Wear,True,39,374
UMP-45 | Corporal,Well-Worn,False,34,152
UMP-45 | Corporal,Well-Worn,True,18,146
UMP-45 | Day Lily,Battle-Scarred,False,2,5
UMP-45 | Day Lily,Factory New,False,11,81
UMP-45 | Day Lily,Field-Tested,False,17,45
UMP-45 | Day Lily,Minimal Wear,False,11,28
UMP-45 | Day Lily,Well-Worn,False,0,12
UMP-45 | Delusion,Factory New,False,3,50
UMP-45 | Delusion,Factory New,True,1,26
UMP-45 | Delusion,Field-Tested,False,67,112
UMP-45 | Delusion,Field-Tested,True,11,100
UMP-45 | Delusion,Minimal Wear,False,92,193
UMP-45 | Delusion,Minimal Wear,True,28,107
UMP-45 | Exposure,Battle-Scarred,False,77,194
UMP-45 | Exposure,Battle-Scarred,True,13,31
UMP-45 | Exposure,Factory New,False,170,297
UMP-45 | Exposure,Factory New,True,33,99
UMP-45 | Exposure,Field-Tested,False,734,1232
UMP-45 | Exposure,Field-Tested,True,122,114
UMP-45 | Exposure,Minimal Wear,False,418,518
UMP-45 | Exposure,Minimal Wear,True,42,73
UMP-45 | Exposure,Well-Worn,False,82,217
UMP-45 | Exposure,Well-Worn,True,15,66
UMP-45 | Facility Dark,Battle-Scarred,False,134,1201
UMP-45 | Facility Dark,Factory New,False,1045,3127
UMP-45 | Facility Dark,Field-Tested,False,1817,13456
UMP-45 | Facility Dark,Minimal Wear,False,827,2869
UMP-45 | Facility Dark,Well-Worn,False,337,2119
UMP-45 | Fallout Warning,Battle-Scarred,False,1,23
UMP-45 | Fallout Warning,Factory New,False,0,5
UMP-45 | Fallout Warning,Field-Tested,False,5,40
UMP-45 | Fallout Warning,Minimal Wear,False,2,48
UMP-45 | Fallout Warning,Well-Worn,False,4,27
UMP-45 | Grand Prix,Field-Tested,False,469,983
UMP-45 | Grand Prix,Field-Tested,True,69,216
UMP-45 | Gunsmoke,Battle-Scarred,False,224,2040
UMP-45 | Gunsmoke,Factory New,False,12,192
UMP-45 | Gunsmoke,Field-Tested,False,1107,5223
UMP-45 | Gunsmoke,Minimal Wear,False,296,2077
UMP-45 | Gunsmoke,Well-Worn,False,153,1526
UMP-45 | Indigo,Battle-Scarred,False,18,87
UMP-45 | Indigo,Factory New,False,4,45
UMP-45 | Indigo,Field-Tested,False,67,230
UMP-45 | Indigo,Minimal Wear,False,47,347
UMP-45 | Indigo,Well-Worn,False,15,68
UMP-45 | Labyrinth,Factory New,False,344,948
UMP-45 | Labyrinth,Factory New,True,90,285
UMP-45 | Labyrinth,Field-Tested,False,369,1387
UMP-45 | Labyrinth,Field-Tested,True,207,650
UMP-45 | Labyrinth,Minimal Wear,False,381,510
UMP-45 | Labyrinth,Minimal Wear,True,149,347
UMP-45 | Labyrinth,Well-Worn,False,32,271
UMP-45 | Labyrinth,Well-Worn,True,9,36
UMP-45 | Metal Flowers,Battle-Scarred,False,4,44
UMP-45 | Metal Flowers,Battle-Scarred,True,4,23
UMP-45 | Metal Flowers,Factory New,False,5,66
UMP-45 | Metal Flowers,Factory New,True,2,21
UMP-45 | Metal Flowers,Field-Tested,False,22,83
UMP-45 | Metal Flowers,Field-Tested,True,8,45
UMP-45 | Metal Flowers,Minimal Wear,False,7,70
UMP-45 | Metal Flowers,Minimal Wear,True,5,26
UMP-45 | Metal Flowers,Well-Worn,False,1,19
UMP-45 | Metal Flowers,Well-Worn,True,4,19
UMP-45 | Minotaur's Labyrinth,Factory New,False,1,18
UMP-45 | Minotaur's Labyrinth,Field-Tested,False,3,14
UMP-45 | Minotaur's Labyrinth,Minimal Wear,False,0,10
UMP-45 | Minotaur's Labyrinth,Well-Worn,False,0,3
